FECHA_CORTE,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_REGISTRO,PRODUCTO,PRECIO_MAYORISTA,PRECIO_MINORISTA,CATEGORIA,UNIDAD_MEDIDA_MAY,UNIDAD_MEDIDA_MIN
20250307,PIURA,PIURA,PIURA,200101,20250226,Huevos rosados,5.1,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Ajo criollo o napuri,8.16,12,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Frijol castilla,4.8,6.5,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Arroz superior,3,4.45,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Mango edward,0.97,2,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Carne de pollo (eviscerado),6.8,7.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Platano seda congo,1.5,3.85,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Yuca blanca,1.81,3.65,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Pallar,8.8,10.5,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Papa amarilla,2.69,5.4,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Melocoton durazno huayco,4.78,8.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Sandia,1.6,2.4,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Papa canchan,1.65,2.45,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Melon coquito,2.33,3.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Zanahoria,1.55,3.4,Hortalizas,SACO MEDIANO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Choclo (tipo cusco),4.28,7.6,Cereales,CIENTO,UNIDAD
20250307,PIURA,PIURA,PIURA,200101,20250226,Palta fuerte,6.6,7.8,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Tomate,3.61,4.25,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Lenteja,6.35,10.25,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Naranja valencia,1.97,3.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Garbanzo,6.11,11.5,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Fideos nicolini tallarin,4.35,6.4,Agro-industriales,PAQUETE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Aji escabeche,1.27,2.75,Hortalizas,KILOGRAMO,MALLA
20250307,PIURA,PIURA,PIURA,200101,20250226,Arveja verde blanca serrana,3.25,5.65,Legumbres,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Manzana delicia,2.35,4.7,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Uva italia,5.17,10.4,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Leche fresca,2.65,3.25,Agro-industriales,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250226,Azucar blanca nacional (granel),2.76,5.15,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Uva red globe,4.17,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Carne fresca de vacuno,20,22,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Zapallo macre,1.98,3.3,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Carne de porcino (corte unico),18.75,19.8,Carnes y huevos,UNIDAD,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Uva alfonso lavalett,3.38,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Frijol canario,5.85,11.3,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Arroz extra,3.46,4.45,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Papaya,1.85,2.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Aji rocoto,2.35,3.4,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Limon sutil bolsa,1.04,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Olluco largo,2.75,3.5,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Camote morado,1.61,2,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Manzana israel,3.13,4.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Platano bellaco,1.54,3,Frutas,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250226,Haba verde serrana,2.41,4.95,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Azucar rubia nacional (granel),2.83,4.3,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Leche reconstituida (azul) 395 gr,3.02,3.65,Agro-industriales,CAJA,LATA
20250307,PIURA,PIURA,PIURA,200101,20250226,Pina criolla,1.95,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Vainita americana,2.41,5.05,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Cebolla cabeza roja,1.93,3.05,Hortalizas,SACO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250226,Chirimoya cumbe,3.1,9.4,Frutas,CAJON CHICO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Papa canchan,1.66,2.45,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Melon coquito,2.33,3.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Zanahoria,1.58,3.4,Hortalizas,SACO MEDIANO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Choclo (tipo cusco),4.44,7.35,Cereales,CIENTO,UNIDAD
20250307,PIURA,PIURA,PIURA,200101,20250224,Tomate,3.61,4.25,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Lenteja,6.35,9.65,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Naranja valencia,1.97,3.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Garbanzo,6.29,11.5,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Palta fuerte,6.55,7.8,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Fideos nicolini tallarin,4.35,6.4,Agro-industriales,PAQUETE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Aji escabeche,1.27,2.75,Hortalizas,KILOGRAMO,MALLA
20250307,PIURA,PIURA,PIURA,200101,20250224,Arveja verde blanca serrana,3.25,5.65,Legumbres,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Manzana delicia,2.33,4.55,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Uva italia,5.21,10.4,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Leche fresca,2.65,3.1,Agro-industriales,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250224,Azucar blanca nacional (granel),2.81,5.35,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Uva red globe,4.17,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Carne fresca de vacuno,19.5,21.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Zapallo macre,2.02,3.2,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Carne de porcino (corte unico),18.75,19.8,Carnes y huevos,UNIDAD,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Uva alfonso lavalett,3.38,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Frijol canario,5.95,11.35,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Arroz extra,3.5,4.45,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Papaya,1.85,2.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Aji rocoto,2.35,3.6,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Limon sutil bolsa,1,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Olluco largo,2.75,3.55,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Camote morado,1.71,2,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Manzana israel,3.13,4.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Platano bellaco,1.54,3,Frutas,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250224,Haba verde serrana,2.47,4.9,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Azucar rubia nacional (granel),2.86,4.3,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Leche reconstituida (azul) 395 gr,3.14,3.65,Agro-industriales,CAJA,LATA
20250307,PIURA,PIURA,PIURA,200101,20250224,Pina criolla,1.85,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Vainita americana,2.41,5.05,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Cebolla cabeza roja,1.93,3.05,Hortalizas,SACO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Chirimoya cumbe,3.2,9.4,Frutas,CAJON CHICO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Pallar,8.85,10.45,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Huevos rosados,5.1,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Ajo criollo o napuri,8.35,12,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Frijol castilla,4.8,6.35,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Arroz superior,3,4.15,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Mango edward,0.97,2,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Carne de pollo (eviscerado),6.8,7.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Platano seda congo,1.5,3.85,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Yuca blanca,1.83,3.65,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Papa amarilla,2.71,5.2,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Melocoton durazno huayco,4.78,8.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Sandia,1.75,2.55,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250224,Aceite clasico botella 900 ml,9.49,10.55,Agro-industriales,CAJA CHICA,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250219,Tomate,3.61,4.25,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Lenteja,6.35,10.15,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Naranja valencia,2.26,3.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Garbanzo,6.29,11.5,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Palta fuerte,6.55,7.8,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Fideos nicolini tallarin,4.35,6.25,Agro-industriales,PAQUETE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Aji escabeche,1.32,2.75,Hortalizas,KILOGRAMO,MALLA
20250307,PIURA,PIURA,PIURA,200101,20250219,Arveja verde blanca serrana,3.33,5.65,Legumbres,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Manzana delicia,2.38,4.7,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Uva italia,5.25,10.4,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Leche fresca,2.65,3.1,Agro-industriales,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250219,Azucar blanca nacional (granel),2.83,5.35,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Uva red globe,4.17,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Carne fresca de vacuno,19.5,22.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Zapallo macre,2.02,3.2,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Carne de porcino (corte unico),18.8,19.8,Carnes y huevos,UNIDAD,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Uva alfonso lavalett,3.38,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Frijol canario,5.95,11.35,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Arroz extra,3.46,4.45,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Papaya,1.85,2.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Aji rocoto,2.35,3.65,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Limon sutil bolsa,1,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Olluco largo,2.85,3.55,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Camote morado,1.74,2,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Manzana israel,3.13,4.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Platano bellaco,1.54,3,Frutas,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250219,Haba verde serrana,2.47,4.9,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Azucar rubia nacional (granel),2.96,4.5,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Leche reconstituida (azul) 395 gr,3.2,3.65,Agro-industriales,CAJA,LATA
20250307,PIURA,PIURA,PIURA,200101,20250219,Pina criolla,1.85,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Vainita americana,2.43,5.05,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Cebolla cabeza roja,1.93,3.05,Hortalizas,SACO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Chirimoya cumbe,3.2,9.4,Frutas,CAJON CHICO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Pallar,8.85,10.45,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Huevos rosados,5.1,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Ajo criollo o napuri,8.38,12,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Frijol castilla,4.8,6.35,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Arroz superior,3,4.15,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Mango edward,0.97,2,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Carne de pollo (eviscerado),6.7,7.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Platano seda congo,1.54,3.85,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Yuca blanca,1.81,3.65,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Papa amarilla,2.74,5.25,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Melocoton durazno huayco,5,8.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Sandia,1.75,2.55,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Aceite clasico botella 900 ml,9.54,10.65,Agro-industriales,CAJA CHICA,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250219,Papa canchan,1.79,2.45,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Melon coquito,2.33,3.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Zanahoria,1.58,3.4,Hortalizas,SACO MEDIANO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250219,Choclo (tipo cusco),4.44,7.35,Cereales,CIENTO,UNIDAD
20250307,PIURA,PIURA,PIURA,200101,20250217,Fideos nicolini tallarin,4.35,6.15,Agro-industriales,PAQUETE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Aji escabeche,1.32,2.75,Hortalizas,KILOGRAMO,MALLA
20250307,PIURA,PIURA,PIURA,200101,20250217,Arveja verde blanca serrana,3.33,5.65,Legumbres,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Manzana delicia,2.4,4.7,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Uva italia,5.25,10.4,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Leche fresca,2.65,3.1,Agro-industriales,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250217,Azucar blanca nacional (granel),2.86,5.35,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Uva red globe,4.13,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Carne fresca de vacuno,19.5,22.5,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Zapallo macre,2.02,3.2,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Carne de porcino (corte unico),18.9,19.8,Carnes y huevos,UNIDAD,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Uva alfonso lavalett,3.33,6.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Frijol canario,5.95,11.35,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Arroz extra,3.5,4.45,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Papaya,1.85,2.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Aji rocoto,2.1,3.65,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Limon sutil bolsa,1.03,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Olluco largo,2.85,3.55,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Camote morado,1.77,2,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Manzana israel,3.13,4.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Platano bellaco,1.54,3,Frutas,LITRO,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250217,Haba verde serrana,2.48,4.9,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Azucar rubia nacional (granel),2.96,4.5,Agro-industriales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Leche reconstituida (azul) 395 gr,3.22,3.65,Agro-industriales,CAJA,LATA
20250307,PIURA,PIURA,PIURA,200101,20250217,Pina criolla,1.95,2.45,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Vainita americana,2.43,5.05,Legumbres,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Cebolla cabeza roja,1.98,3.05,Hortalizas,SACO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Chirimoya cumbe,3,9.4,Frutas,CAJON CHICO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Pallar,8.85,10.55,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Huevos rosados,5.1,10.1,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Ajo criollo o napuri,8.3,12,Hortalizas,MALLA MEDIANA,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Frijol castilla,4.8,6.35,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Arroz superior,3,4.15,Cereales,SACO NORMAL,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Mango edward,0.97,2,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Carne de pollo (eviscerado),6.7,7.6,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Platano seda congo,1.54,3.85,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Yuca blanca,1.81,3.65,Tuberculos,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Papa amarilla,2.75,5.25,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Melocoton durazno huayco,5.03,8.5,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Sandia,1.75,2.55,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Aceite clasico botella 900 ml,9.58,10.65,Agro-industriales,CAJA CHICA,LITRO
20250307,PIURA,PIURA,PIURA,200101,20250217,Papa canchan,1.8,2.45,Tuberculos,SACO GRANDE,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Melon coquito,2.33,3.1,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Zanahoria,1.58,3.4,Hortalizas,SACO MEDIANO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Choclo (tipo cusco),4.44,7.35,Cereales,CIENTO,UNIDAD
20250307,PIURA,PIURA,PIURA,200101,20250217,Tomate,3.61,4.25,Hortalizas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Lenteja,6.35,9.65,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Naranja valencia,2.26,3.35,Frutas,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Garbanzo,6.29,11.5,Menestras,KILOGRAMO,KILOGRAMO
20250307,PIURA,PIURA,PIURA,200101,20250217,Palta fuerte,6.55,7.8,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Aji escabeche,1.32,2.75,Hortalizas,KILOGRAMO,MALLA
20250218,PIURA,PIURA,PIURA,200101,20250207,Aceite clasico botella 900 ml,9.68,10.65,Agro-industriales,CAJA CHICA,LITRO
20250218,PIURA,PIURA,PIURA,200101,20250207,Aji rocoto,2.6,4.35,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Frijol canario,5.99,11.6,Menestras,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Uva alfonso lavalett,3.33,6.1,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Carne fresca de vacuno,19.5,22,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Tomate,3.57,4.35,Hortalizas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Carne de pollo (eviscerado),7.35,7.85,Carnes y huevos,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Sandia,1.75,2.55,Frutas,KILOGRAMO,KILOGRAMO
20250218,PIURA,PIURA,PIURA,200101,20250207,Garbanzo,6.32,11.5,Menestras,KILOGRAMO,KILOGRAMO
